"IF_Key","Length","Name","Date","Water","Sarea","ShrLen","Altitude","NYTME","NYTMN","Region","GearType","Age"
-286690762,136,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",6
-318417156,163,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",10
1309551254,133,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",7
2012327971,150,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",6
-746887128,69,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",2
-1884692478,106,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",4
-138520598,128,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",6
-1971428582,108,"Pumpkinseed",6/4/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",4
1995761905,77,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",2
877257721,109,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",4
-420113744,86,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",3
-1313717966,125,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",5
-1347678827,97,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",3
-1090022666,122,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",4
-1819351831,96,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",3
-1245638131,98,"Pumpkinseed",6/5/1997 0:00:00,"Rainbow Lake",588.35,21.76,1670.00,5668.00,49256.00,"5","Electrofishing (Boat)",3
303506,152,"Pumpkinseed",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303507,122,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303508,125,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303509,174,"Pumpkinseed",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303523,155,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303524,171,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303525,163,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303526,162,"Pumpkinseed",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303550,156,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",7
303557,126,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303556,145,"Pumpkinseed",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303555,142,"Pumpkinseed",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303541,195,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",9
303554,144,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303553,130,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303552,161,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",8
303551,100,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",3
303540,131,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303548,150,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",4
303547,169,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303546,169,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303545,161,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",6
303544,145,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303542,130,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",3
303543,135,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303549,154,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
303580,155,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",9
303579,162,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",8
303578,163,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",9
303577,182,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",9
303576,164,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",6
303574,151,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",7
303575,161,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",8
303592,183,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",9
303596,156,"Redbreast Sunfish",6/23/1998 0:00:00,"Long Lake",3903.83,35.71,1627.00,5439.00,48662.00,"5","Gill Net",5
509510,175,"Pumpkinseed",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509519,130,"Bluegill",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509557,145,"Pumpkinseed",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509694,120,"Pumpkinseed",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",3
509715,135,"Bluegill",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509659,175,"Pumpkinseed",6/10/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509745,145,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509752,190,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509756,180,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",7
509799,120,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509802,150,"Pumpkinseed",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509795,100,"Pumpkinseed",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509796,135,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509797,150,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509798,115,"Bluegill",6/11/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509983,115,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509949,140,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509943,190,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509944,150,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509985,110,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509984,105,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509950,115,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509940,130,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509954,105,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509939,140,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509945,130,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509951,140,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509964,100,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",3
509963,95,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509962,100,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509961,105,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509959,95,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509952,135,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509957,105,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509930,165,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509956,95,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",3
509926,165,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509948,145,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509958,95,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509928,165,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509929,170,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509947,140,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509941,150,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509953,130,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509927,175,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509932,160,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",7
509933,165,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509934,150,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509935,150,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",7
509955,100,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
509936,155,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",6
509937,150,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509938,160,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",5
509946,140,"Bluegill",6/12/2002 0:00:00,"Butterfield Lake",961.81,13.33,278.00,4382.00,49072.00,"6","Gill Net",4
510567,130,"Pumpkinseed",6/25/2002 0:00:00,"Horseshoe Lake",425.82,4.09,1727.00,5305.00,48863.00,"6","Gill Net",4
532245,174,"Pumpkinseed",10/9/2003 0:00:00,"Lake Ozonia",404.58,6.75,1380.00,5312.00,49377.00,"6","Gill Net",6
532246,136,"Pumpkinseed",10/9/2003 0:00:00,"Lake Ozonia",404.58,6.75,1380.00,5312.00,49377.00,"6","Gill Net",4
532247,109,"Pumpkinseed",10/9/2003 0:00:00,"Lake Ozonia",404.58,6.75,1380.00,5312.00,49377.00,"6","Gill Net",3
535477,183,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",6
535471,155,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",6
535472,155,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",5
535478,115,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",4
535474,176,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",6
535470,140,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",5
535476,159,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",5
535475,147,"Bluegill",9/25/2003 0:00:00,"Payne Lake",150.42,2.85,345.00,4486.00,49033.00,"6","Gill Net",5
889478147,160,"Bluegill",5/26/2004 0:00:00,"Clear Lake",157.09,2.85,355.00,4341.00,49029.00,"6","Gill Net",10
-757324625,116,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
291969145,94,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1912667293,180,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
1376025944,95,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-867563501,160,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-1017023078,161,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
149076510,157,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
203164081,183,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
266452685,123,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
1822278795,145,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
821012210,186,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
1279059324,128,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
941397028,155,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
2125861510,127,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
1579525519,170,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
-1265521849,135,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-2112852368,177,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
-551656875,171,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
-404139843,116,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-1944961687,105,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1191492213,150,"Pumpkinseed",8/2/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-2082261826,153,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-271367445,196,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",6
1002741389,101,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1438702652,125,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-1569291554,185,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
-370641657,123,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
511475624,130,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
1216493367,144,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
1404263374,176,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
481486244,95,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
411647902,127,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1004115249,93,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
825026300,98,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1438308336,100,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-2061417461,94,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-1839354609,125,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-815070643,96,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-167488398,98,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-87837227,105,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-255319353,189,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
1577689794,105,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
969473893,166,"Pumpkinseed",8/3/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
1588174007,115,"Pumpkinseed",8/4/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
1638088952,104,"Pumpkinseed",8/4/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",2
-686426054,190,"Pumpkinseed",8/4/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
-127877581,155,"Pumpkinseed",8/4/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-1025589234,173,"Pumpkinseed",8/5/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
-440644255,186,"Pumpkinseed",8/5/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",4
-928581426,180,"Pumpkinseed",8/5/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
-368860895,189,"Pumpkinseed",8/5/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",5
-1748360719,117,"Pumpkinseed",9/20/2004 0:00:00,"St. Lawrence River",,,,,,"6","Gill Net",3
129554293,108,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
187099382,132,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
283127363,178,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",6
1817278,87,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
574454573,119,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
522923993,93,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
304077717,114,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
148248835,99,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
99547783,133,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
689949028,141,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
670142094,107,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
253233504,84,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
600903889,127,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
158921783,159,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
53237532,92,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
247766726,114,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
488288092,110,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
115597439,156,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",5
780549781,148,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1114610846,129,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1075025689,94,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1288511497,117,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1145424773,112,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1211774927,130,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1375189624,67,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",1
1221587261,82,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1526212112,95,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1053290040,95,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1239125868,83,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1762239223,136,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1114691866,137,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
2106209722,80,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1432585619,143,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",3
1747355495,90,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
1101779018,104,"Bluegill",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",2
2142005801,167,"Pumpkinseed",7/7/2004 0:00:00,"Red Lake",366.05,5.33,305.00,4413.00,49018.00,"6","Electrofishing (Boat)",6
